2021-09-23 05:37:08,b'RT @Malcom_wills13: 13k unlocked...\nThanks to all my Cuzins home and abroad \xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96.\n\nI love you all and thanks for always engaging on my tweet\xe2\x80\xa6'
2021-09-23 05:37:08,b'RT @SolidLover123_: Best dancer in both? \n#Tamannah              #SaiPallavi https://t.co/6dBwoOenrX'
2021-09-23 05:37:08,"b""RT @orbooks: Julian Assange has now been imprisoned on remand for 2 full years, as the US continues to seek the @wikileaks founder's extrad\xe2\x80\xa6"""
2021-09-23 05:37:08,"b""RT @missingpsh: hands down to whoever is in-charge of enhypen's concept. the storyline is so exciting and smart. enhypen has the most uniqu\xe2\x80\xa6"""
2021-09-23 05:37:08,b'just another day to not like the company'
2021-09-23 05:37:08,b'RT @ddoiect: Taeyong johnny doyoung softest trio https://t.co/0qOGpr0nJc'
2021-09-23 05:37:08,b'@Miok_Febriani Have A Safe Flight back BTS!!! \xe2\x9c\x88\xf0\x9f\x92\x9c'
2021-09-23 05:37:08,b'RT @swagistaniii: aint no way https://t.co/nO4PJv0hHn'
2021-09-23 05:37:08,b'RT @f0lake: forgiving people has never benefited me positively so i think im going to just stop'
2021-09-23 05:37:08,b'RT @DAVID_FIRTH: Posting content in 2021 #Algorithm https://t.co/SAkdjgqgEH'
2021-09-23 05:37:08,"b""RT @TheAriesProphet: When Aries stop caring about you it's like you never existed"""
2021-09-23 05:37:08,b'RT @McPatko: A TRUE PATRIOT ....\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\nThe 5th. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/ZPbszgLF39'
2021-09-23 05:37:08,"b'RT @Bangtan_Style07: BTS x Coldplay Twitter Posts 210923 |\nBTS at Korean Cultural Center in New York\n\n[ Louis Vuitton, Our Legacy, Alexande\xe2\x80\xa6'"
2021-09-23 05:37:08,b'RT @viickaboo: Eri-chan tries to imitate him \xf0\x9f\x98\x85\n\n#bnha #mha https://t.co/uJNQm6NBf2'
2021-09-23 05:37:08,b'RT @AshPokemonHost: - rt this &amp; rt the quoted tweet\nends in 5 mins'
2021-09-23 05:37:08,b'RT @zam_io: The most anticipated Bounty Campaign of this fall is here! \xf0\x9f\x94\xa5\nhttps://t.co/ZwXzBQe27v will reward its active users with prizes.\xe2\x80\xa6'
2021-09-23 05:37:08,b'RT @Rainbow6Game: Just say when. \xf0\x9f\x91\x80 https://t.co/WhyY6XmDfg'
2021-09-23 05:37:08,b'RT @vmnhwi: i hate how the only thing locals know about bts or kpop in general is enlistment and \xe2\x80\x9cthe horrible training process\xe2\x80\x9d'
2021-09-23 05:37:08,b'RT @ETRNALGOO: so you\xe2\x80\x99re telling me they took one year to build bts their dream place for \xe2\x80\x98in the soop\xe2\x80\x99 season 2\xe2\x80\xa6 THIS IS INSANE https://t.\xe2\x80\xa6'
2021-09-23 05:37:08,"b""RT @taishakurev: We have names, it's more complete and it came from a good source! https://t.co/nCUKB51at5"""
2021-09-23 05:37:08,"b'8-2-21, Sabpharostile - Sableye.\nThe whole abomination is cursed, and I love it.\nAlso the original model was in a G\xe2\x80\xa6 https://t.co/035MBGNL4U'"
2021-09-23 05:37:08,b'RT @jaemcityx: GIVEAWAY $80 | 1.100.000 IDR\n\n- rt &amp; follow @busybeaversnft \nend 5 hours.'
2021-09-23 05:37:08,b'RT @haruharu_w_bts: 210923 / 1:10PM KST\n\xf0\x9f\x90\xbf\nit was a meaningful and good time!!!\xf0\x9f\xa5\xb0\nthank you always ARMY!!\xf0\x9f\x92\x9c https://t.co/j1OHxDiXaA'
2021-09-23 05:37:08,b'RT @jaewoofeed: jaehyun and jungwoo\xe2\x80\x99s cozy room will surely be missed https://t.co/LK4aA6yVbf'
2021-09-23 05:37:08,b'RT @ExogenyKarl: I was recently approached by a group of whistleblowers at the Ford Foundation. They described a hostile and illiberal cult\xe2\x80\xa6'
2021-09-23 05:37:08,"b'RT @vitoferber: Got the itch to animate something action-y/anime-y, and pop-punk has never failed me in providing a perfect beat to animate\xe2\x80\xa6'"
2021-09-23 05:37:08,b'@CASADEDARIO says the guy who called us bastards'
2021-09-23 05:37:08,b'Done sending the payment kay seller~ https://t.co/IN9T55L37C https://t.co/uMZLwzs811'
2021-09-23 05:37:08,b'@dessiereneee everything ok des??'
2021-09-23 05:37:08,"b'RT @cyanblink: Jennie for Chanel\'s ""Coco Neige"" campaign. She\'s so stunning \xf0\x9f\x94\xa5 @BLACKPINK https://t.co/A48SIdP9ZC'"
2021-09-23 05:37:08,b'@bluendtae HAVE FUN KA MAIIII'
2021-09-23 05:37:08,b'@vleeskroket @SkyNewsAust You seem very confused to me. First your stating the success of countries because of vacc\xe2\x80\xa6 https://t.co/vGTvbiK0rN'
2021-09-23 05:37:08,b'HAVE A SAFE FLIGHT @BTS_twt  \xf0\x9f\x92\x9c^^'
2021-09-23 05:37:08,b'@lkEdUcJkWBRZXiw Thank you this kind of project. You guys are the best\xf0\x9f\x92\x9b'
2021-09-23 05:37:08,"b'@Valtrya1 I mean, you are.'"
2021-09-23 05:37:08,b'RT @Hoelyyfeels: one day I post 10 stories and the next I disappear for 2 months'
2021-09-23 05:37:08,b'RT @ogbundy_: i\xe2\x80\x99m sorry but looks just ain\xe2\x80\x99t enough to bring to the table'
2021-09-23 05:37:08,b'RT @folklorelover93: I will never EVER forgive y\xe2\x80\x99all for making Taylor Swift say \xe2\x80\x9cI just need to make a better record\xe2\x80\x9d about reputation. Sh\xe2\x80\xa6'
2021-09-23 05:37:08,"b'RT @KashmirTraitors: #TraitorsofKashmir #KashmirRejectsTaliban\nWith a Taliban working in close tandem with Pakistan-backed militant groups,\xe2\x80\xa6'"
2021-09-23 05:37:08,"b'RT @alifaaaahy: waiting for alice in borderland, sweet home, squid game season 2. https://t.co/9exca6PNNU'"
2021-09-23 05:37:08,b'@B1GT1DDIES this topic gets me heated lol'
2021-09-23 05:37:08,b'@blaqkstairs why is it so accurate \xf0\x9f\x98\xad had a pair for every #fit'
2021-09-23 05:37:08,"b""RT @SB19Princess: PH gov't is starting to promote OPM globally. Hopefully magtuloy tuloy. #OPMRise\n\n@SB19Official #SB19 https://t.co/Iedu1P\xe2\x80\xa6"""
2021-09-23 05:37:08,b'RT @forvalentineboy: manifesting nct 127 on knowing bros'
2021-09-23 05:37:08,b'congratulations to both of you! you deserve to be happy!! https://t.co/vsFa6cFqXU'
2021-09-23 05:37:08,"b'@Hayleyyemma EVERYDAY! EVERYDAY!*\n\n*excludes Thursdays, Major Sporting Events more tba. Weather Pending also.'"
2021-09-23 05:37:08,b'RT @Hoelyyfeels: one day I post 10 stories and the next I disappear for 2 months'
2021-09-23 05:37:08,b'@ksjbelovedd have a safe flight back BTS!!! \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x92\x9c'
2021-09-23 05:37:08,b'RT @jenn_waz: YOU CAN ADD RAIN WHILE LISTENING TO MUSIC ?!?!? https://t.co/xZ4lCKgZcq'
2021-09-23 05:37:08,b'@504_KID @USeeWhereBradAt Steeve ain\xe2\x80\x99t nobody talking to you \xf0\x9f\x98\x82\xf0\x9f\x98\x82 I miss you bro'
2021-09-23 05:37:08,b'Y\xe2\x80\x99all sleeping on Chas'
